timestamp,x,y,z,r,roll,pitch,yaw
1784215567.2452,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215567.2887,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215567.3405,398.0000,0.0000,20.0000,105.0000,0.0,0.0,0.0
1784215567.4185,397.9703,0.0000,20.0550,105.0000,0.0,0.0,0.0
1784215567.4761,397.7468,0.0000,20.4679,105.0000,0.0,0.0,0.0
1784215567.5325,397.3792,0.0000,21.1471,105.0000,0.0,0.0,0.0
1784215567.6085,396.5388,0.0000,22.7002,105.0000,0.0,0.0,0.0
1784215567.6641,395.7965,0.0000,24.0717,105.0000,0.0,0.0,0.0
1784215567.7245,394.9440,0.0000,25.6471,105.0000,0.0,0.0,0.0
1784215567.7764,394.2016,0.0000,27.0188,105.0000,0.0,0.0,0.0
1784215567.8434,393.2308,0.0000,28.8127,105.0000,0.0,0.0,0.0
1784215567.8997,392.4314,0.0000,30.2900,105.0000,0.0,0.0,0.0
1784215567.9458,391.7461,0.0000,31.5562,105.0000,0.0,0.0,0.0
1784215568.0111,390.9466,0.0000,33.0335,105.0000,0.0,0.0,0.0
1784215568.0568,390.2042,0.0000,34.4053,105.0000,0.0,0.0,0.0
1784215568.1326,389.1192,0.0000,36.4102,105.0000,0.0,0.0,0.0
1784215568.1739,388.5481,0.0000,37.4654,105.0000,0.0,0.0,0.0
1784215568.2406,387.5774,0.0000,39.2593,105.0000,0.0,0.0,0.0
1784215568.3021,386.7779,0.0000,40.7366,105.0000,0.0,0.0,0.0
1784215568.3684,385.7500,0.0000,42.6360,105.0000,0.0,0.0,0.0
1784215568.4243,384.9505,0.0000,44.1133,105.0000,0.0,0.0,0.0
1784215568.4880,384.0368,0.0000,45.8016,105.0000,0.0,0.0,0.0
1784215568.5456,383.1802,0.0000,47.3844,105.0000,0.0,0.0,0.0
1784215568.6207,382.1523,0.0000,49.2838,105.0000,0.0,0.0,0.0
1784215568.6753,381.3529,0.0000,50.7611,105.0000,0.0,0.0,0.0
1784215568.7518,380.2678,0.0000,52.7660,105.0000,0.0,0.0,0.0
1784215568.8090,379.4684,0.0000,54.2433,105.0000,0.0,0.0,0.0
1784215568.8762,378.4976,0.0000,56.0371,105.0000,0.0,0.0,0.0
1784215568.9400,377.5839,0.0000,57.7255,105.0000,0.0,0.0,0.0
1784215569.0039,376.6702,0.0000,59.4138,105.0000,0.0,0.0,0.0
1784215569.0523,375.9849,0.0000,60.6801,105.0000,0.0,0.0,0.0
1784215569.1083,375.1854,0.0000,62.1574,105.0000,0.0,0.0,0.0
1784215569.1719,374.3289,0.0000,63.7402,105.0000,0.0,0.0,0.0
1784215569.2523,373.1296,0.0000,65.9561,105.0000,0.0,0.0,0.0
1784215569.2890,372.6157,0.0000,66.9058,105.0000,0.0,0.0,0.0
1784215569.3436,371.8162,0.0000,68.3831,105.0000,0.0,0.0,0.0
1784215569.4000,371.0167,0.0000,69.8604,105.0000,0.0,0.0,0.0
1784215569.4446,370.3886,0.0000,71.0211,105.0000,0.0,0.0,0.0
1784215569.4961,369.6462,0.0000,72.3929,105.0000,0.0,0.0,0.0
1784215569.5649,368.6754,0.0000,74.1868,105.0000,0.0,0.0,0.0
1784215569.6246,367.8188,0.0000,75.7696,105.0000,0.0,0.0,0.0
1784215569.6786,366.9622,0.0000,77.3524,105.0000,0.0,0.0,0.0
1784215569.7406,366.1628,0.0000,78.8297,105.0000,0.0,0.0,0.0
1784215569.8036,365.3633,0.0000,80.3070,105.0000,0.0,0.0,0.0
1784215569.8568,364.5067,0.0000,81.8898,105.0000,0.0,0.0,0.0
1784215569.9403,363.3075,0.0000,84.1058,105.0000,0.0,0.0,0.0
1784215569.9763,362.7935,0.0000,85.0554,105.0000,0.0,0.0,0.0
1784215570.0317,361.9940,0.0000,86.5327,105.0000,0.0,0.0,0.0
1784215570.1000,361.0233,0.0000,88.3266,105.0000,0.0,0.0,0.0
1784215570.1883,359.7669,0.0000,90.6481,105.0000,0.0,0.0,0.0
1784215570.2445,358.9675,0.0000,92.1254,105.0000,0.0,0.0,0.0
1784215570.2884,358.3393,0.0000,93.2861,105.0000,0.0,0.0,0.0
1784215570.3402,357.5969,0.0000,94.6579,105.0000,0.0,0.0,0.0
1784215570.4081,356.6261,0.0000,96.4517,105.0000,0.0,0.0,0.0
1784215570.4785,355.5411,0.0000,98.4566,105.0000,0.0,0.0,0.0
1784215570.5126,355.0843,0.0000,99.3008,105.0000,0.0,0.0,0.0
1784215570.5684,354.3419,0.0000,100.6726,105.0000,0.0,0.0,0.0
1784215570.6246,353.5591,0.0000,102.1191,105.0000,0.0,0.0,0.0
1784215570.6788,352.8725,0.0000,103.3877,105.0000,0.0,0.0,0.0
1784215570.7518,352.3184,0.0000,104.4117,105.0000,0.0,0.0,0.0
1784215570.8044,352.1160,0.0000,104.7857,105.0000,0.0,0.0,0.0
1784215570.8569,352.0240,0.0000,104.9556,105.0000,0.0,0.0,0.0
1784215570.9113,352.0001,0.0000,104.9999,105.0000,0.0,0.0,0.0
1784215570.9779,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.0206,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.0685,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.1352,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.1850,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.2560,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.3081,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.3639,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.4251,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.4767,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.5375,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.5884,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.6447,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.7012,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.7730,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.8370,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.8884,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215571.9450,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.0210,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.0731,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.1286,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.1882,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.2438,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.3046,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.3560,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.4245,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.4768,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.5197,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.5726,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.6360,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.6883,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.7443,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.8045,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.8560,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.9286,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215572.9814,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.0354,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.0922,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.1559,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.2122,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.3570,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.3784,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.4396,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.5079,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.5712,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
1784215573.6246,352.0000,0.0000,105.0000,105.0000,0.0,0.0,0.0
