frame,time_s,timestamp,tracking_time_ms,x_mm,y_mm,z_mm,roll_deg,pitch_deg,yaw_deg,matches,inliers,pnp_inlier_ratio,new_features,nearby_associations,new_landmarks,initialization_frames,initialization_candidates,initialization_confirmed,initialization_matches,landmarks,keyframe_added,keyframes,tracked
891,29.7,1784291497.7319999,237.87590000029013,nan,nan,nan,nan,nan,nan,22,0,nan,48,0,0,0,0,0,0,2993,0,50,0
892,29.733333333333334,1784291497.7653332,397.6412000010896,nan,nan,nan,nan,nan,nan,22,0,nan,70,0,0,0,0,0,0,2993,0,50,0
893,29.766666666666666,1784291497.7986665,383.34279999980936,nan,nan,nan,nan,nan,nan,13,0,nan,70,0,0,0,0,0,0,2993,0,50,0
894,29.8,1784291497.8319998,426.30970000027446,nan,nan,nan,nan,nan,nan,18,0,nan,49,0,0,0,0,0,0,2993,0,50,0
895,29.833333333333332,1784291497.865333,330.21460000054503,nan,nan,nan,nan,nan,nan,18,0,nan,60,0,0,0,0,0,0,2993,0,50,0
896,29.866666666666667,1784291497.8986664,275.58719999979076,nan,nan,nan,nan,nan,nan,18,0,nan,47,0,0,0,0,0,0,2993,0,50,0
897,29.9,1784291497.932,358.49709999820334,nan,nan,nan,nan,nan,nan,18,0,nan,70,0,0,0,0,0,0,2993,0,50,0
898,29.933333333333334,1784291497.9653332,291.5042999993602,nan,nan,nan,nan,nan,nan,19,0,nan,57,0,0,0,0,0,0,2993,0,50,0
899,29.966666666666665,1784291497.9986665,361.5674000011495,nan,nan,nan,nan,nan,nan,12,0,nan,46,0,0,0,0,0,0,2993,0,50,0
900,30.0,1784291498.0319998,360.81299999932526,nan,nan,nan,nan,nan,nan,14,0,nan,59,0,0,0,0,0,0,2993,0,50,0
901,30.033333333333335,1784291498.0653331,406.571299999996,nan,nan,nan,nan,nan,nan,14,0,nan,47,0,0,0,0,0,0,2993,0,50,0
902,30.066666666666666,1784291498.0986664,305.6431999993947,nan,nan,nan,nan,nan,nan,8,0,nan,48,0,0,0,0,0,0,2993,0,50,0
903,30.1,1784291498.1319997,405.3777999997692,nan,nan,nan,nan,nan,nan,14,0,nan,62,0,0,0,0,0,0,2993,0,50,0
904,30.133333333333333,1784291498.1653333,397.42000000114786,nan,nan,nan,nan,nan,nan,26,0,nan,64,0,0,0,0,0,0,2993,0,50,0
905,30.166666666666668,1784291498.1986666,387.0329999990645,nan,nan,nan,nan,nan,nan,14,0,nan,59,0,0,0,0,0,0,2993,0,50,0
906,30.2,1784291498.2319999,347.5834000000759,nan,nan,nan,nan,nan,nan,14,0,nan,68,0,0,0,0,0,0,2993,0,50,0
907,30.233333333333334,1784291498.2653332,247.84309999995457,nan,nan,nan,nan,nan,nan,12,0,nan,66,0,0,0,0,0,0,2993,0,50,0
908,30.266666666666666,1784291498.2986665,305.0989000003028,nan,nan,nan,nan,nan,nan,11,0,nan,63,0,0,0,0,0,0,2993,0,50,0
909,30.3,1784291498.3319998,328.47790000050736,nan,nan,nan,nan,nan,nan,3,0,nan,72,0,0,0,0,0,0,2993,0,50,0
910,30.333333333333332,1784291498.365333,272.2429000004922,nan,nan,nan,nan,nan,nan,6,0,nan,43,0,0,0,0,0,0,2993,0,50,0
911,30.366666666666667,1784291498.3986664,214.62820000124339,nan,nan,nan,nan,nan,nan,10,0,nan,47,0,0,0,0,0,0,2993,0,50,0
912,30.4,1784291498.432,320.47699999930046,nan,nan,nan,nan,nan,nan,8,0,nan,73,0,0,0,0,0,0,2993,0,50,0
913,30.433333333333334,1784291498.4653332,190.68920000063372,nan,nan,nan,nan,nan,nan,5,0,nan,67,0,0,0,0,0,0,2993,0,50,0
914,30.466666666666665,1784291498.4986665,197.23239999984798,nan,nan,nan,nan,nan,nan,7,0,nan,61,0,0,0,0,0,0,2993,0,50,0
915,30.5,1784291498.5319998,239.45050000111223,nan,nan,nan,nan,nan,nan,7,0,nan,77,0,0,0,0,0,0,2993,0,50,0
916,30.533333333333335,1784291498.5653331,208.4508999996615,nan,nan,nan,nan,nan,nan,1,0,nan,58,0,0,0,0,0,0,2993,0,50,0
917,30.566666666666666,1784291498.5986664,244.39600000005157,nan,nan,nan,nan,nan,nan,11,0,nan,48,0,0,0,0,0,0,2993,0,50,0
918,30.6,1784291498.6319997,203.58800000030897,nan,nan,nan,nan,nan,nan,4,0,nan,65,0,0,0,0,0,0,2993,0,50,0
919,30.633333333333333,1784291498.6653333,271.98870000029274,nan,nan,nan,nan,nan,nan,6,0,nan,60,0,0,0,0,0,0,2993,0,50,0
920,30.666666666666668,1784291498.6986666,316.3769000002503,nan,nan,nan,nan,nan,nan,5,0,nan,55,0,0,0,0,0,0,2993,0,50,0
921,30.7,1784291498.7319999,324.101399999563,nan,nan,nan,nan,nan,nan,6,0,nan,51,0,0,0,0,0,0,2993,0,50,0
922,30.733333333333334,1784291498.7653332,192.48270000025514,nan,nan,nan,nan,nan,nan,4,0,nan,46,0,0,0,0,0,0,2993,0,50,0
923,30.766666666666666,1784291498.7986665,214.24740000111342,nan,nan,nan,nan,nan,nan,7,0,nan,52,0,0,0,0,0,0,2993,0,50,0
924,30.8,1784291498.8319998,341.32140000110667,nan,nan,nan,nan,nan,nan,4,0,nan,60,0,0,0,0,0,0,2993,0,50,0
925,30.833333333333332,1784291498.865333,247.1841000005952,nan,nan,nan,nan,nan,nan,3,0,nan,44,0,0,0,0,0,0,2993,0,50,0
926,30.866666666666667,1784291498.8986664,213.4475000002567,nan,nan,nan,nan,nan,nan,2,0,nan,61,0,0,0,0,0,0,2993,0,50,0
927,30.9,1784291498.932,216.3959999998042,nan,nan,nan,nan,nan,nan,6,0,nan,53,0,0,0,0,0,0,2993,0,50,0
928,30.933333333333334,1784291498.9653332,273.2517000004009,nan,nan,nan,nan,nan,nan,7,0,nan,55,0,0,0,0,0,0,2993,0,50,0
929,30.966666666666665,1784291498.9986665,255.648199999996,nan,nan,nan,nan,nan,nan,4,0,nan,50,0,0,0,0,0,0,2993,0,50,0
930,31.0,1784291499.0319998,286.68610000022454,nan,nan,nan,nan,nan,nan,8,0,nan,54,0,0,0,0,0,0,2993,0,50,0
931,31.033333333333335,1784291499.0653331,339.01479999985895,nan,nan,nan,nan,nan,nan,7,0,nan,61,0,0,0,0,0,0,2993,0,50,0
932,31.066666666666666,1784291499.0986664,208.04660000067088,nan,nan,nan,nan,nan,nan,2,0,nan,55,0,0,0,0,0,0,2993,0,50,0
933,31.1,1784291499.1319997,189.5877000006294,nan,nan,nan,nan,nan,nan,2,0,nan,78,0,0,0,0,0,0,2993,0,50,0
934,31.133333333333333,1784291499.1653333,217.54200000032142,nan,nan,nan,nan,nan,nan,1,0,nan,61,0,0,0,0,0,0,2993,0,50,0
935,31.166666666666668,1784291499.1986666,222.30260000105773,nan,nan,nan,nan,nan,nan,1,0,nan,60,0,0,0,0,0,0,2993,0,50,0
936,31.2,1784291499.2319999,230.13730000093346,nan,nan,nan,nan,nan,nan,3,0,nan,61,0,0,0,0,0,0,2993,0,50,0
937,31.233333333333334,1784291499.2653332,318.5642000007647,nan,nan,nan,nan,nan,nan,9,0,nan,48,0,0,0,0,0,0,2993,0,50,0
938,31.266666666666666,1784291499.2986665,265.0225999987015,nan,nan,nan,nan,nan,nan,7,0,nan,49,0,0,0,0,0,0,2993,0,50,0
939,31.3,1784291499.3319998,177.05750000095577,nan,nan,nan,nan,nan,nan,6,0,nan,68,0,0,0,0,0,0,2993,0,50,0
940,31.333333333333332,1784291499.365333,274.1258000005473,nan,nan,nan,nan,nan,nan,12,0,nan,53,0,0,0,0,0,0,2993,0,50,0
941,31.366666666666667,1784291499.3986664,433.78630000006524,nan,nan,nan,nan,nan,nan,12,0,nan,63,0,0,0,0,0,0,2993,0,50,0
942,31.4,1784291499.432,359.2970999998215,nan,nan,nan,nan,nan,nan,19,0,nan,64,0,0,0,0,0,0,2993,0,50,0
943,31.433333333333334,1784291499.4653332,449.00760000018636,nan,nan,nan,nan,nan,nan,18,0,nan,46,0,0,0,0,0,0,2993,0,50,0
944,31.466666666666665,1784291499.4986665,359.0237000007619,nan,nan,nan,nan,nan,nan,13,0,nan,44,0,0,0,0,0,0,2993,0,50,0
945,31.5,1784291499.5319998,354.71719999986817,nan,nan,nan,nan,nan,nan,11,0,nan,51,0,0,0,0,0,0,2993,0,50,0
946,31.533333333333335,1784291499.5653331,332.5103000006493,nan,nan,nan,nan,nan,nan,15,0,nan,61,0,0,0,0,0,0,2993,0,50,0
947,31.566666666666666,1784291499.5986664,307.56429999928514,nan,nan,nan,nan,nan,nan,9,0,nan,63,0,0,0,0,0,0,2993,0,50,0
948,31.6,1784291499.6319997,292.6480999994965,nan,nan,nan,nan,nan,nan,12,0,nan,60,0,0,0,0,0,0,2993,0,50,0
949,31.633333333333333,1784291499.6653333,337.41550000013376,nan,nan,nan,nan,nan,nan,14,0,nan,46,0,0,0,0,0,0,2993,0,50,0
950,31.666666666666668,1784291499.6986666,371.84440000055474,nan,nan,nan,nan,nan,nan,12,0,nan,60,0,0,0,0,0,0,2993,0,50,0
951,31.7,1784291499.7319999,303.09269999997923,nan,nan,nan,nan,nan,nan,11,0,nan,57,0,0,0,0,0,0,2993,0,50,0
952,31.733333333333334,1784291499.7653332,280.41029999985767,nan,nan,nan,nan,nan,nan,7,0,nan,55,0,0,0,0,0,0,2993,0,50,0
953,31.766666666666666,1784291499.7986665,337.2994999990624,nan,nan,nan,nan,nan,nan,11,0,nan,63,0,0,0,0,0,0,2993,0,50,0
954,31.8,1784291499.8319998,240.9109999989596,nan,nan,nan,nan,nan,nan,14,0,nan,49,0,0,0,0,0,0,2993,0,50,0
955,31.833333333333332,1784291499.865333,351.94659999979194,nan,nan,nan,nan,nan,nan,10,0,nan,63,0,0,0,0,0,0,2993,0,50,0
956,31.866666666666667,1784291499.8986664,395.941099999618,nan,nan,nan,nan,nan,nan,20,0,nan,51,0,0,0,0,0,0,2993,0,50,0
957,31.9,1784291499.932,239.2030999999406,nan,nan,nan,nan,nan,nan,3,0,nan,51,0,0,0,0,0,0,2993,0,50,0
958,31.933333333333334,1784291499.9653332,334.65549999891664,nan,nan,nan,nan,nan,nan,18,0,nan,46,0,0,0,0,0,0,2993,0,50,0
959,31.966666666666665,1784291499.9986665,318.2183000008081,nan,nan,nan,nan,nan,nan,12,0,nan,44,0,0,0,0,0,0,2993,0,50,0
960,32.0,1784291500.0319998,350.56900000017777,nan,nan,nan,nan,nan,nan,16,0,nan,63,0,0,0,0,0,0,2993,0,50,0
961,32.03333333333333,1784291500.0653331,387.3131000000285,nan,nan,nan,nan,nan,nan,12,0,nan,51,0,0,0,0,0,0,2993,0,50,0
962,32.06666666666667,1784291500.0986664,354.35229999893636,nan,nan,nan,nan,nan,nan,13,0,nan,44,0,0,0,0,0,0,2993,0,50,0
963,32.1,1784291500.1319997,296.62199999984296,nan,nan,nan,nan,nan,nan,11,0,nan,46,0,0,0,0,0,0,2993,0,50,0
964,32.13333333333333,1784291500.1653333,305.43539999962377,nan,nan,nan,nan,nan,nan,17,0,nan,54,0,0,0,0,0,0,2993,0,50,0
965,32.166666666666664,1784291500.1986666,314.7083999992901,nan,nan,nan,nan,nan,nan,13,0,nan,55,0,0,0,0,0,0,2993,0,50,0
966,32.2,1784291500.2319999,282.0052000006399,nan,nan,nan,nan,nan,nan,16,0,nan,45,0,0,0,0,0,0,2993,0,50,0
967,32.233333333333334,1784291500.2653332,235.84609999852546,nan,nan,nan,nan,nan,nan,14,0,nan,49,0,0,0,0,0,0,2993,0,50,0
968,32.266666666666666,1784291500.2986665,379.543900000499,nan,nan,nan,nan,nan,nan,14,0,nan,50,0,0,0,0,0,0,2993,0,50,0
969,32.3,1784291500.3319998,354.50889999992796,nan,nan,nan,nan,nan,nan,16,0,nan,63,0,0,0,0,0,0,2993,0,50,0
970,32.333333333333336,1784291500.365333,434.9540999992314,nan,nan,nan,nan,nan,nan,13,0,nan,49,0,0,0,0,0,0,2993,0,50,0
971,32.36666666666667,1784291500.3986664,330.5815000003349,nan,nan,nan,nan,nan,nan,19,0,nan,61,0,0,0,0,0,0,2993,0,50,0
972,32.4,1784291500.432,338.1712999998854,nan,nan,nan,nan,nan,nan,15,0,nan,56,0,0,0,0,0,0,2993,0,50,0
973,32.43333333333333,1784291500.4653332,375.4215999997541,nan,nan,nan,nan,nan,nan,14,0,nan,61,0,0,0,0,0,0,2993,0,50,0
974,32.46666666666667,1784291500.4986665,408.42519999932847,nan,nan,nan,nan,nan,nan,15,0,nan,55,0,0,0,0,0,0,2993,0,50,0
975,32.5,1784291500.5319998,505.904499999815,nan,nan,nan,nan,nan,nan,10,0,nan,58,0,0,0,0,0,0,2993,0,50,0
976,32.53333333333333,1784291500.5653331,457.6614999987214,nan,nan,nan,nan,nan,nan,15,0,nan,53,0,0,0,0,0,0,2993,0,50,0
977,32.56666666666667,1784291500.5986664,533.4579999998823,nan,nan,nan,nan,nan,nan,12,0,nan,47,0,0,0,0,0,0,2993,0,50,0
978,32.6,1784291500.6319997,417.26380000000063,nan,nan,nan,nan,nan,nan,14,0,nan,65,0,0,0,0,0,0,2993,0,50,0
979,32.63333333333333,1784291500.6653333,381.8069999997533,nan,nan,nan,nan,nan,nan,4,0,nan,53,0,0,0,0,0,0,2993,0,50,0
980,32.666666666666664,1784291500.6986666,373.5945000007632,nan,nan,nan,nan,nan,nan,14,0,nan,65,0,0,0,0,0,0,2993,0,50,0
981,32.7,1784291500.7319999,368.24499999966065,nan,nan,nan,nan,nan,nan,11,0,nan,76,0,0,0,0,0,0,2993,0,50,0
982,32.733333333333334,1784291500.7653332,219.38720000071044,nan,nan,nan,nan,nan,nan,8,0,nan,50,0,0,0,0,0,0,2993,0,50,0
983,32.766666666666666,1784291500.7986665,206.07559999916703,nan,nan,nan,nan,nan,nan,13,0,nan,54,0,0,0,0,0,0,2993,0,50,0
984,32.8,1784291500.8319998,195.18190000053437,nan,nan,nan,nan,nan,nan,18,0,nan,63,0,0,0,0,0,0,2993,0,50,0
985,32.833333333333336,1784291500.865333,176.79129999851284,nan,nan,nan,nan,nan,nan,7,0,nan,52,0,0,0,0,0,0,2993,0,50,0
986,32.86666666666667,1784291500.8986664,343.5661000003165,nan,nan,nan,nan,nan,nan,17,0,nan,53,0,0,0,0,0,0,2993,0,50,0
987,32.9,1784291500.932,285.9567999985302,nan,nan,nan,nan,nan,nan,14,0,nan,49,0,0,0,0,0,0,2993,0,50,0
988,32.93333333333333,1784291500.9653332,372.3556999993889,nan,nan,nan,nan,nan,nan,5,0,nan,63,0,0,0,0,0,0,2993,0,50,0
989,32.96666666666667,1784291500.9986665,173.20120000113093,nan,nan,nan,nan,nan,nan,9,0,nan,47,0,0,0,0,0,0,2993,0,50,0
990,33.0,1784291501.0319998,249.72900000102527,nan,nan,nan,nan,nan,nan,11,0,nan,64,0,0,0,0,0,0,2993,0,50,0
991,33.03333333333333,1784291501.0653331,280.41790000133915,nan,nan,nan,nan,nan,nan,20,0,nan,45,0,0,0,0,0,0,2993,0,50,0
992,33.06666666666667,1784291501.0986664,333.84250000017346,nan,nan,nan,nan,nan,nan,18,0,nan,51,0,0,0,0,0,0,2993,0,50,0
993,33.1,1784291501.1319997,246.51650000123482,nan,nan,nan,nan,nan,nan,16,0,nan,57,0,0,0,0,0,0,2993,0,50,0
994,33.13333333333333,1784291501.1653333,259.66949999929057,nan,nan,nan,nan,nan,nan,9,0,nan,55,0,0,0,0,0,0,2993,0,50,0
995,33.166666666666664,1784291501.1986666,205.3529000004346,nan,nan,nan,nan,nan,nan,4,0,nan,45,0,0,0,0,0,0,2993,0,50,0
996,33.2,1784291501.2319999,147.97079999880225,nan,nan,nan,nan,nan,nan,1,0,nan,59,0,0,0,0,0,0,2993,0,50,0
997,33.233333333333334,1784291501.2653332,215.62420000009297,nan,nan,nan,nan,nan,nan,1,0,nan,54,0,0,0,0,0,0,2993,0,50,0
998,33.266666666666666,1784291501.2986665,155.13129999999364,nan,nan,nan,nan,nan,nan,1,0,nan,63,0,0,0,0,0,0,2993,0,50,0
999,33.3,1784291501.3319998,194.71580000026734,nan,nan,nan,nan,nan,nan,8,0,nan,63,0,0,0,0,0,0,2993,0,50,0
1000,33.333333333333336,1784291501.365333,174.36239999915415,nan,nan,nan,nan,nan,nan,3,0,nan,65,0,0,0,0,0,0,2993,0,50,0
1001,33.36666666666667,1784291501.3986664,247.61169999874255,nan,nan,nan,nan,nan,nan,11,0,nan,51,0,0,0,0,0,0,2993,0,50,0
1002,33.4,1784291501.432,169.30839999986347,nan,nan,nan,nan,nan,nan,7,0,nan,68,0,0,0,0,0,0,2993,0,50,0
1003,33.43333333333333,1784291501.4653332,223.18409999934374,nan,nan,nan,nan,nan,nan,1,0,nan,74,0,0,0,0,0,0,2993,0,50,0
1004,33.46666666666667,1784291501.4986665,162.54079999998794,nan,nan,nan,nan,nan,nan,2,0,nan,70,0,0,0,0,0,0,2993,0,50,0
1005,33.5,1784291501.5319998,190.1029999989987,nan,nan,nan,nan,nan,nan,3,0,nan,65,0,0,0,0,0,0,2993,0,50,0
1006,33.53333333333333,1784291501.5653331,318.2501000010234,nan,nan,nan,nan,nan,nan,2,0,nan,55,0,0,0,0,0,0,2993,0,50,0
1007,33.56666666666667,1784291501.5986664,334.55270000013115,nan,nan,nan,nan,nan,nan,5,0,nan,58,0,0,0,0,0,0,2993,0,50,0
1008,33.6,1784291501.6319997,274.3148999998084,nan,nan,nan,nan,nan,nan,1,0,nan,79,0,0,0,0,0,0,2993,0,50,0
1009,33.63333333333333,1784291501.6653333,196.8858000000182,nan,nan,nan,nan,nan,nan,5,0,nan,54,0,0,0,0,0,0,2993,0,50,0
1010,33.666666666666664,1784291501.6986666,289.3278999999893,nan,nan,nan,nan,nan,nan,11,0,nan,51,0,0,0,0,0,0,2993,0,50,0
1011,33.7,1784291501.7319999,198.5530000001745,nan,nan,nan,nan,nan,nan,5,0,nan,45,0,0,0,0,0,0,2993,0,50,0
1012,33.733333333333334,1784291501.7653332,232.31740000119316,nan,nan,nan,nan,nan,nan,5,0,nan,58,0,0,0,0,0,0,2993,0,50,0
1013,33.766666666666666,1784291501.7986665,268.81460000004154,nan,nan,nan,nan,nan,nan,10,0,nan,55,0,0,0,0,0,0,2993,0,50,0
1014,33.8,1784291501.8319998,218.89759999976377,nan,nan,nan,nan,nan,nan,1,0,nan,59,0,0,0,0,0,0,2993,0,50,0
1015,33.833333333333336,1784291501.865333,277.7504999994562,nan,nan,nan,nan,nan,nan,5,0,nan,63,0,0,0,0,0,0,2993,0,50,0
1016,33.86666666666667,1784291501.8986664,259.55200000134937,nan,nan,nan,nan,nan,nan,2,0,nan,66,0,0,0,0,0,0,2993,0,50,0
1017,33.9,1784291501.932,162.1703000000707,nan,nan,nan,nan,nan,nan,13,0,nan,49,0,0,0,0,0,0,2993,0,50,0
1018,33.93333333333333,1784291501.9653332,270.49889999943844,nan,nan,nan,nan,nan,nan,3,0,nan,61,0,0,0,0,0,0,2993,0,50,0
1019,33.96666666666667,1784291501.9986665,176.8928000001324,nan,nan,nan,nan,nan,nan,8,0,nan,55,0,0,0,0,0,0,2993,0,50,0
1020,34.0,1784291502.0319998,209.16630000101577,nan,nan,nan,nan,nan,nan,7,0,nan,57,0,0,0,0,0,0,2993,0,50,0
1021,34.03333333333333,1784291502.0653331,228.27199999846925,nan,nan,nan,nan,nan,nan,8,0,nan,58,0,0,0,0,0,0,2993,0,50,0
1022,34.06666666666667,1784291502.0986664,208.8767999994161,nan,nan,nan,nan,nan,nan,7,0,nan,76,0,0,0,0,0,0,2993,0,50,0
1023,34.1,1784291502.1319997,283.75360000063665,nan,nan,nan,nan,nan,nan,15,0,nan,47,0,0,0,0,0,0,2993,0,50,0
1024,34.13333333333333,1784291502.1653333,222.02819999984058,nan,nan,nan,nan,nan,nan,10,0,nan,59,0,0,0,0,0,0,2993,0,50,0
1025,34.166666666666664,1784291502.1986666,327.64399999905436,nan,nan,nan,nan,nan,nan,11,0,nan,61,0,0,0,0,0,0,2993,0,50,0
1026,34.2,1784291502.2319999,313.3942999993451,nan,nan,nan,nan,nan,nan,18,0,nan,62,0,0,0,0,0,0,2993,0,50,0
1027,34.233333333333334,1784291502.2653332,384.2769999992015,nan,nan,nan,nan,nan,nan,19,0,nan,51,0,0,0,0,0,0,2993,0,50,0
1028,34.266666666666666,1784291502.2986665,264.733800000613,nan,nan,nan,nan,nan,nan,18,0,nan,40,0,0,0,0,0,0,2993,0,50,0
1029,34.3,1784291502.3319998,411.5068999999494,nan,nan,nan,nan,nan,nan,23,0,nan,48,0,0,0,0,0,0,2993,0,50,0
1030,34.333333333333336,1784291502.365333,490.1800000006915,nan,nan,nan,nan,nan,nan,17,0,nan,48,0,0,0,0,0,0,2993,0,50,0
1031,34.36666666666667,1784291502.3986664,418.977299999824,nan,nan,nan,nan,nan,nan,14,0,nan,59,0,0,0,0,0,0,2993,0,50,0
1032,34.4,1784291502.432,374.18690000049537,nan,nan,nan,nan,nan,nan,9,0,nan,42,0,0,0,0,0,0,2993,0,50,0
1033,34.43333333333333,1784291502.4653332,340.6801000000996,nan,nan,nan,nan,nan,nan,16,0,nan,49,0,0,0,0,0,0,2993,0,50,0
1034,34.46666666666667,1784291502.4986665,529.7922000008839,nan,nan,nan,nan,nan,nan,23,0,nan,56,0,0,0,0,0,0,2993,0,50,0
1035,34.5,1784291502.5319998,407.3425999995379,nan,nan,nan,nan,nan,nan,19,0,nan,54,0,0,0,0,0,0,2993,0,50,0
1036,34.53333333333333,1784291502.5653331,381.5032999991672,nan,nan,nan,nan,nan,nan,17,0,nan,79,0,0,0,0,0,0,2993,0,50,0
1037,34.56666666666667,1784291502.5986664,321.76070000059553,nan,nan,nan,nan,nan,nan,24,0,nan,57,0,0,0,0,0,0,2993,0,50,0
1038,34.6,1784291502.6319997,382.5071000010212,nan,nan,nan,nan,nan,nan,25,0,nan,50,0,0,0,0,0,0,2993,0,50,0
1039,34.63333333333333,1784291502.6653333,354.2090000009921,nan,nan,nan,nan,nan,nan,16,0,nan,54,0,0,0,0,0,0,2993,0,50,0
1040,34.666666666666664,1784291502.6986666,335.9056999997847,nan,nan,nan,nan,nan,nan,22,0,nan,56,0,0,0,0,0,0,2993,0,50,0
1041,34.7,1784291502.7319999,330.7877000006556,nan,nan,nan,nan,nan,nan,21,0,nan,57,0,0,0,0,0,0,2993,0,50,0
1042,34.733333333333334,1784291502.7653332,330.7678000001033,nan,nan,nan,nan,nan,nan,24,0,nan,39,0,0,0,0,0,0,2993,0,50,0
1043,34.766666666666666,1784291502.7986665,341.34889999950246,nan,nan,nan,nan,nan,nan,20,0,nan,62,0,0,0,0,0,0,2993,0,50,0
1044,34.8,1784291502.8319998,472.7433000007295,nan,nan,nan,nan,nan,nan,14,0,nan,56,0,0,0,0,0,0,2993,0,50,0
1045,34.833333333333336,1784291502.865333,343.359500000588,nan,nan,nan,nan,nan,nan,21,0,nan,56,0,0,0,0,0,0,2993,0,50,0
1046,34.86666666666667,1784291502.8986664,339.2801000009058,nan,nan,nan,nan,nan,nan,28,0,nan,53,0,0,0,0,0,0,2993,0,50,0
1047,34.9,1784291502.932,393.3944000000338,nan,nan,nan,nan,nan,nan,28,0,nan,53,0,0,0,0,0,0,2993,0,50,0
1048,34.93333333333333,1784291502.9653332,312.68310000086785,nan,nan,nan,nan,nan,nan,34,0,0.0,57,0,0,0,0,0,0,2993,0,50,0
1049,34.96666666666667,1784291502.9986665,372.2857999982807,nan,nan,nan,nan,nan,nan,27,0,nan,55,0,0,0,0,0,0,2993,0,50,0
1050,35.0,1784291503.0319998,366.9952000000194,nan,nan,nan,nan,nan,nan,24,0,nan,57,0,0,0,0,0,0,2993,0,50,0
1051,35.03333333333333,1784291503.0653331,385.77879999866127,nan,nan,nan,nan,nan,nan,32,0,0.0,40,0,0,0,0,0,0,2993,0,50,0
1052,35.06666666666667,1784291503.0986664,237.66919999980018,nan,nan,nan,nan,nan,nan,35,0,0.0,59,0,0,0,0,0,0,2993,0,50,0
1053,35.1,1784291503.1319997,415.05270000016026,nan,nan,nan,nan,nan,nan,37,0,0.0,46,0,0,0,0,0,0,2993,0,50,0
1054,35.13333333333333,1784291503.1653333,331.5705999993952,nan,nan,nan,nan,nan,nan,38,0,0.0,45,0,0,0,0,0,0,2993,0,50,0
1055,35.166666666666664,1784291503.1986666,356.75629999968805,nan,nan,nan,nan,nan,nan,29,0,nan,54,0,0,0,0,0,0,2993,0,50,0
1056,35.2,1784291503.2319999,400.4199000009976,nan,nan,nan,nan,nan,nan,34,6,0.17647058823529413,53,0,0,0,0,0,0,2993,0,50,0
1057,35.233333333333334,1784291503.2653332,375.3238000008423,nan,nan,nan,nan,nan,nan,47,0,0.0,48,0,0,0,0,0,0,2993,0,50,0
1058,35.266666666666666,1784291503.2986665,362.2066999996605,nan,nan,nan,nan,nan,nan,40,0,0.0,44,0,0,0,0,0,0,2993,0,50,0
1059,35.3,1784291503.3319998,305.5715999998938,nan,nan,nan,nan,nan,nan,40,0,0.0,47,0,0,0,0,0,0,2993,0,50,0
1060,35.333333333333336,1784291503.365333,310.720700001184,nan,nan,nan,nan,nan,nan,36,0,0.0,57,0,0,0,0,0,0,2993,0,50,0
1061,35.36666666666667,1784291503.3986664,313.7473000006139,nan,nan,nan,nan,nan,nan,33,0,0.0,71,0,0,0,0,0,0,2993,0,50,0
1062,35.4,1784291503.432,270.0230999998894,nan,nan,nan,nan,nan,nan,42,5,0.11904761904761904,73,0,0,0,0,0,0,2993,0,50,0
1063,35.43333333333333,1784291503.4653332,428.7273999998433,nan,nan,nan,nan,nan,nan,39,8,0.20512820512820512,66,0,0,0,0,0,0,2993,0,50,0
1064,35.46666666666667,1784291503.4986665,344.86269999979413,nan,nan,nan,nan,nan,nan,50,0,0.0,64,0,0,0,0,0,0,2993,0,50,0
1065,35.5,1784291503.5319998,394.76859999922453,nan,nan,nan,nan,nan,nan,41,0,0.0,59,0,0,0,0,0,0,2993,0,50,0
1066,35.53333333333333,1784291503.5653331,371.21990000014193,nan,nan,nan,nan,nan,nan,42,0,0.0,71,0,0,0,0,0,0,2993,0,50,0
1067,35.56666666666667,1784291503.5986664,429.5887999996921,nan,nan,nan,nan,nan,nan,48,6,0.125,64,0,0,0,0,0,0,2993,0,50,0
1068,35.6,1784291503.6319997,420.6797999995615,nan,nan,nan,nan,nan,nan,47,8,0.1702127659574468,71,0,0,0,0,0,0,2993,0,50,0
1069,35.63333333333333,1784291503.6653333,425.01199999969685,nan,nan,nan,nan,nan,nan,55,8,0.14545454545454545,68,0,0,0,0,0,0,2993,0,50,0
1070,35.666666666666664,1784291503.6986666,314.92509999952745,nan,nan,nan,nan,nan,nan,57,7,0.12280701754385964,65,0,0,0,0,0,0,2993,0,50,0
1071,35.7,1784291503.7319999,298.95439999927476,nan,nan,nan,nan,nan,nan,50,8,0.16,62,0,0,0,0,0,0,2993,0,50,0
1072,35.733333333333334,1784291503.7653332,337.77179999924556,nan,nan,nan,nan,nan,nan,50,9,0.18,59,0,0,0,0,0,0,2993,0,50,0
1073,35.766666666666666,1784291503.7986665,280.3485999993427,nan,nan,nan,nan,nan,nan,51,0,0.0,72,0,0,0,0,0,0,2993,0,50,0
1074,35.8,1784291503.8319998,264.133499998934,nan,nan,nan,nan,nan,nan,57,8,0.14035087719298245,81,0,0,0,0,0,0,2993,0,50,0
1075,35.833333333333336,1784291503.865333,355.05899999952817,nan,nan,nan,nan,nan,nan,48,7,0.14583333333333334,80,0,0,0,0,0,0,2993,0,50,0
1076,35.86666666666667,1784291503.8986664,342.8617999998096,nan,nan,nan,nan,nan,nan,65,16,0.24615384615384617,79,0,0,0,0,0,0,2993,0,50,0
