timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784216341.498383284,01/01/2000,04:06:42.68,-1009.77,-31.74,56.64,4.09,-1.31,-0.99,61.95,28.95,53.25,32.82,13.18,988.20,-40.63,253.75,-3745.0,-140.0,1,53.377
1784216341.515071392,01/01/2000,04:06:42.70,-983.89,-6.35,-16.11,3.92,0.37,0.92,62.25,30.75,52.35,32.73,14.64,987.47,-40.26,78.75,-2765.0,122.50,1,53.377
1784216341.535375118,01/01/2000,04:06:42.72,-1017.09,0.0,52.73,1.84,1.88,0.66,63.0,30.45,53.85,32.58,14.03,986.00,-40.02,-105.0,-1636.25,-280.0,1,53.377
1784216341.570774317,01/01/2000,04:06:42.75,-974.61,-29.30,51.27,-1.45,-1.34,0.67,62.25,29.25,53.10,32.73,11.10,985.39,-41.72,210.0,-752.50,-568.75,1,53.376
1784216341.587816000,01/01/2000,04:06:42.77,-1007.32,-13.67,0.98,1.94,0.31,0.57,63.30,29.55,51.60,32.97,11.59,986.25,-42.33,358.75,-1575.0,-350.0,1,53.377
1784216341.611251831,01/01/2000,04:06:42.79,-1024.90,-35.64,32.23,1.80,1.89,-0.31,63.30,29.25,52.65,32.92,14.15,988.32,-41.72,341.25,-2082.50,-52.50,1,53.377
1784216341.626280308,01/01/2000,04:06:42.81,-1032.71,-18.55,55.66,-0.01,-0.56,-2.04,63.75,28.35,53.10,32.97,16.10,987.47,-40.38,148.75,-1951.25,-17.50,1,53.377
1784216341.648275614,01/01/2000,04:06:42.82,-985.84,-24.90,-24.90,1.41,-0.72,-0.69,62.40,29.85,52.50,32.92,16.59,985.27,-39.28,43.75,-1207.50,96.25,1,53.377
1784216341.669620991,01/01/2000,04:06:42.85,-1014.16,5.37,54.69,1.42,-2.30,-0.70,63.90,29.40,51.75,32.58,14.40,984.42,-39.53,-385.0,481.25,-157.50,1,53.376
1784216341.692107916,01/01/2000,04:06:42.87,-1015.14,-29.79,13.18,-2.86,0.67,2.41,63.0,28.35,53.10,32.73,12.93,985.27,-40.99,-43.75,1225.0,-393.75,1,53.376
1784216341.711120844,01/01/2000,04:06:42.89,-1007.32,-19.04,6.84,-0.62,-1.84,0.21,61.35,28.05,55.80,32.73,12.32,985.76,-42.21,577.50,787.50,-455.0,1,53.377
1784216341.733323574,01/01/2000,04:06:42.91,-989.75,-16.11,-2.44,-1.0,-2.0,0.60,63.75,30.0,51.90,32.92,13.30,986.37,-41.85,700.0,-411.25,-192.50,1,53.376
1784216341.745873451,01/01/2000,04:06:42.93,-1021.00,-9.77,16.11,0.08,0.35,-1.96,63.75,30.0,53.10,32.63,14.15,986.13,-40.14,280.0,-1286.25,-140.0,1,53.376
1784216341.761610985,01/01/2000,04:06:42.94,-1023.93,-37.60,-6.84,2.48,-0.92,0.36,61.95,29.85,52.95,32.77,14.76,985.76,-38.67,-8.75,-1645.0,-43.75,1,53.376
1784216341.780416489,01/01/2000,04:06:42.96,-1018.07,-13.67,37.60,3.53,-1.62,0.66,64.05,30.0,52.65,32.92,13.42,985.88,-38.31,-175.0,-2231.25,8.75,1,53.376
1784216341.797045469,01/01/2000,04:06:42.98,-1031.25,-20.02,46.88,3.06,1.61,0.11,64.05,29.55,53.10,32.92,11.47,987.96,-39.53,-446.25,-2082.50,-52.50,1,53.377
