timestamp,data
1784216192.5855043,"01/01/2000,04:04:13.65,-1013.67,-39.55,-20.51,-2.34,-1.36,-0.30,61.80,30.0,52.65,32.73,14.40,987.47,-40.02,323.75,-971.25,-61.25,1,53.351,"
1784216192.6367016,"01/01/2000,04:04:13.70,-1029.30,-36.62,72.75,-0.42,0.04,-0.02,60.90,31.35,52.95,32.73,14.03,987.47,-39.53,35.0,-805.0,-70.0,1,53.350,"
1784216192.651602,"01/01/2000,04:04:13.72,-1014.65,-22.95,-15.14,1.69,-0.85,1.58,61.80,30.45,52.35,32.82,13.91,986.61,-39.77,210.0,-743.75,-218.75,1,53.350,"
1784216192.6706574,"01/01/2000,04:04:13.74,-985.35,-18.07,21.48,1.96,-1.45,-0.30,61.35,28.80,52.65,32.63,14.40,985.03,-39.41,245.0,-857.50,-26.25,1,53.350,"
1784216192.6919744,"01/01/2000,04:04:13.76,-1031.74,-37.60,16.60,1.14,-2.10,-1.01,62.25,30.0,53.40,32.39,14.27,983.32,-38.80,0.0,-638.75,-236.25,1,53.350,"
1784216192.7090764,"01/01/2000,04:04:13.77,-1049.32,-43.46,26.37,0.97,-0.18,-0.21,61.65,30.60,55.20,32.58,14.03,984.66,-39.28,0.0,-761.25,-192.50,1,53.350,"
1784216192.7265925,"01/01/2000,04:04:13.79,-1015.63,-23.44,6.84,0.30,-0.79,-0.35,62.25,30.0,53.40,32.73,13.91,986.61,-40.26,157.50,-717.50,-210.0,1,53.350,"
1784216192.7417371,"01/01/2000,04:04:13.81,-979.98,-15.14,-11.72,0.02,-0.78,-0.66,62.55,31.20,52.35,32.77,13.91,986.86,-40.75,568.75,-717.50,-288.75,1,53.351,"
1784216192.7643123,"01/01/2000,04:04:13.83,-1022.46,-19.53,3.42,2.23,0.27,1.33,61.35,31.20,51.60,32.63,14.40,985.76,-40.02,210.0,-805.0,-166.25,1,53.351,"
1784216192.775822,"01/01/2000,04:04:13.85,-1024.41,-37.60,38.57,-0.33,0.83,-1.47,61.35,31.95,53.40,32.73,14.27,987.22,-39.53,-70.0,-700.0,-236.25,1,53.350,"
1784216192.7992723,"01/01/2000,04:04:13.86,-1002.44,-43.95,42.97,-1.02,1.08,2.23,61.95,30.15,52.95,32.73,14.27,986.74,-39.41,-26.25,-726.25,-96.25,1,53.350,"
1784216192.8190486,"01/01/2000,04:04:13.88,-1014.16,-32.71,28.32,2.30,-1.49,0.08,61.20,31.05,51.75,32.73,13.91,984.91,-39.41,262.50,-691.25,-148.75,1,53.350,"
1784216192.8422544,"01/01/2000,04:04:13.90,-1007.32,-45.90,28.32,-0.15,1.08,-0.99,61.80,31.95,53.10,32.77,14.03,983.81,-39.16,227.50,-717.50,-140.0,1,53.350,"
1784216192.8515837,"01/01/2000,04:04:13.92,-1017.58,-34.67,35.16,0.57,1.36,-0.89,63.30,31.95,52.35,32.73,14.27,984.42,-39.04,-227.50,-568.75,-271.25,1,53.351,"
1784216192.8723357,"01/01/2000,04:04:13.94,-1039.06,-57.62,41.50,-2.77,1.02,0.17,62.70,31.35,52.95,32.58,14.64,986.49,-39.53,-61.25,-463.75,-210.0,1,53.351,"
1784216192.8933034,"01/01/2000,04:04:13.96,-1017.09,-32.71,25.88,1.09,-1.42,0.16,63.0,30.45,52.35,32.77,14.52,988.08,-40.50,332.50,-883.75,-402.50,1,53.351,"
1784216192.909179,"01/01/2000,04:04:13.97,-1006.35,-41.99,56.64,1.47,-0.15,-0.02,62.25,31.20,53.10,32.58,14.76,988.08,-40.63,358.75,-603.75,-218.75,1,53.351,"
1784216192.9276726,"01/01/2000,04:04:13.99,-997.07,-28.81,17.09,3.33,-0.61,0.78,62.55,30.0,50.85,32.63,14.40,987.47,-40.14,262.50,-638.75,-236.25,1,53.350,"
1784216192.9534357,"01/01/2000,04:04:14.01,-1025.39,-33.69,17.09,2.25,-1.17,0.92,61.20,30.15,52.50,32.63,14.15,987.47,-39.65,17.50,-770.0,-96.25,1,53.351,"
1784216192.9702637,"01/01/2000,04:04:14.03,-1015.14,-49.80,-3.91,-1.22,-1.80,1.86,61.20,31.05,54.0,32.82,14.40,985.27,-38.92,245.0,-656.25,-227.50,1,53.350,"
1784216192.9758685,"01/01/2000,04:04:14.05,-1047.85,-56.64,58.59,-0.56,-3.88,-0.36,61.65,31.80,51.0,32.44,14.52,984.05,-38.55,280.0,-665.0,-166.25,1,53.351,"
1784216193.0001805,"01/01/2000,04:04:14.06,-1041.50,-21.97,-7.81,1.92,1.50,0.68,62.40,30.15,53.70,32.73,14.40,985.15,-38.43,-105.0,-420.0,-367.50,1,53.351,"
1784216193.0209196,"01/01/2000,04:04:14.09,-1023.93,-48.34,38.09,-2.05,-0.29,0.53,62.25,31.20,52.65,32.39,14.27,986.49,-39.41,-35.0,-665.0,-113.75,1,53.351,"
1784216193.0392985,"01/01/2000,04:04:14.10,-1014.65,-24.41,-36.13,1.88,-0.39,-1.90,60.60,30.75,52.35,32.63,14.15,986.61,-40.26,227.50,-691.25,-236.25,1,53.351,"
1784216193.0522172,"01/01/2000,04:04:14.12,-1002.44,-53.22,83.01,-0.25,0.89,1.49,61.80,30.45,52.65,32.63,14.40,987.22,-40.50,367.50,-787.50,-87.50,1,53.351,"
