timestamp,rtc_date,rtc_time,imu1_ax_mg,imu1_ay_mg,imu1_az_mg,imu1_gx_deg_s,imu1_gy_deg_s,imu1_gz_deg_s,mag_x_uT,mag_y_uT,mag_z_uT,imu_temperature_c,imu2_ax_mg,imu2_ay_mg,imu2_az_mg,imu2_gx_mdps,imu2_gy_mdps,imu2_gz_mdps,data_ready,output_hz
1784218908.044161797,01/01/2000,04:49:29.32,-1016.60,-4.88,-7.32,0.76,-1.58,-0.82,65.70,33.15,52.35,33.25,14.40,985.88,-46.60,315.0,-691.25,-192.50,1,53.336
1784218908.067866564,01/01/2000,04:49:29.34,-1000.98,-39.55,36.13,-0.73,1.73,-1.84,64.05,32.85,51.90,33.30,14.40,987.22,-47.46,752.50,-752.50,-280.0,1,53.336
1784218908.086062193,01/01/2000,04:49:29.36,-1000.0,-14.16,-51.27,-0.47,0.15,-0.61,62.70,32.25,52.20,33.11,14.76,986.86,-45.87,218.75,-621.25,-253.75,1,53.336
1784218908.109183788,01/01/2000,04:49:29.37,-1020.02,-31.74,-19.04,1.14,-0.02,-2.45,63.90,32.55,50.55,33.11,15.13,985.03,-44.16,-323.75,-577.50,-113.75,1,53.335
1784218908.126364708,01/01/2000,04:49:29.39,-994.63,-26.37,12.21,-0.62,0.50,-0.53,64.50,32.85,52.65,33.11,15.01,983.93,-43.92,-17.50,-507.50,-175.0,1,53.335
1784218908.144914389,01/01/2000,04:49:29.41,-1042.97,-33.69,57.62,0.85,-1.89,-0.24,63.60,33.0,50.55,33.11,14.64,985.64,-44.53,288.75,-682.50,-245.0,1,53.335
1784218908.159707069,01/01/2000,04:49:29.43,-1009.77,-19.04,-24.41,1.38,1.72,-0.65,63.75,31.95,53.85,32.92,14.52,987.47,-45.02,87.50,-726.25,-306.25,1,53.336
1784218908.168676376,01/01/2000,04:49:29.45,-1014.16,3.91,10.25,3.54,0.53,0.59,64.05,32.85,51.90,33.16,15.01,987.10,-45.51,-297.50,-717.50,-253.75,1,53.336
1784218908.197546244,01/01/2000,04:49:29.47,-1013.67,-20.51,-45.90,0.65,2.59,-1.67,65.10,33.0,51.30,33.30,15.25,984.78,-45.99,297.50,-630.0,-183.75,1,53.336
1784218908.211519957,01/01/2000,04:49:29.48,-1000.98,-33.20,55.66,-0.61,0.24,-0.15,63.15,31.80,52.20,33.11,15.13,983.93,-46.12,682.50,-638.75,-280.0,1,53.336
1784218908.233484268,01/01/2000,04:49:29.50,-1031.74,-27.34,39.06,-0.61,0.63,2.60,63.60,32.55,51.30,33.25,14.64,985.88,-45.51,568.75,-577.50,-315.0,1,53.336
1784218908.270113468,01/01/2000,04:49:29.54,-1023.44,-14.16,-14.65,1.66,-1.31,0.05,62.25,30.45,53.10,33.35,14.88,984.54,-42.94,-96.25,-743.75,-280.0,1,53.335
1784218908.294465065,01/01/2000,04:49:29.56,-1019.53,-23.44,-11.72,-2.01,-0.47,-0.42,62.55,32.85,51.60,33.06,15.49,983.93,-42.70,-175.0,-665.0,-157.50,1,53.336
1784218908.309777975,01/01/2000,04:49:29.58,-1028.81,-22.95,24.41,-1.81,2.36,-0.16,63.60,33.45,51.0,33.16,15.01,987.59,-45.02,-280.0,-612.50,-227.50,1,53.335
1784218908.334425449,01/01/2000,04:49:29.60,-1000.98,-5.86,62.01,-1.65,-1.53,-0.10,63.75,33.15,51.60,33.16,15.01,987.71,-47.58,297.50,-603.75,-358.75,1,53.335
1784218908.352205038,01/01/2000,04:49:29.62,-1021.00,-27.34,-6.35,0.47,2.0,0.36,64.35,33.0,51.30,33.16,15.13,984.91,-48.07,682.50,-708.75,-323.75,1,53.335
1784218908.367844105,01/01/2000,04:49:29.64,-1014.16,-30.27,26.37,-1.0,-1.35,-1.94,63.75,32.85,51.60,33.25,15.37,982.71,-47.09,717.50,-743.75,-35.0,1,53.336
1784218908.387368202,01/01/2000,04:49:29.66,-1033.69,-34.18,75.20,0.84,0.11,-1.50,64.95,32.85,52.35,33.16,15.37,982.83,-44.65,420.0,-507.50,-236.25,1,53.336
1784218908.410112619,01/01/2000,04:49:29.68,-1007.81,-55.66,17.09,-1.56,-0.34,0.88,64.95,31.95,51.90,33.16,15.01,986.25,-43.07,-122.50,-752.50,-113.75,1,53.335
1784218908.425766468,01/01/2000,04:49:29.69,-993.16,-35.64,-9.77,0.56,-0.37,-0.48,64.05,33.60,55.05,33.25,14.88,988.69,-43.19,-455.0,-682.50,-297.50,1,53.335
